Freq.	V(1|1|1|b)	I(R129)
2.35945945945946e+006	9.42080609127367e-001,-1.77870427056289e-001	1.15838781745266e-003,3.55740854112577e-003
2.36936936936937e+006	9.32186230947958e-001,-1.87293798020832e-001	1.35627538104085e-003,3.74587596041663e-003
2.37927927927928e+006	9.29945040262074e-001,-2.06167573142066e-001	1.40109919475852e-003,4.12335146284133e-003
2.38918918918919e+006	9.16273647369021e-001,-2.27881051352958e-001	1.67452705261959e-003,4.55762102705917e-003
2.39909909909910e+006	9.02146040449188e-001,-2.45300051618937e-001	1.95707919101624e-003,4.90600103237875e-003
2.40900900900901e+006	8.83429233899242e-001,-2.70828691167868e-001	2.33141532201515e-003,5.41657382335736e-003
2.41891891891892e+006	8.52856949669985e-001,-2.97317616881715e-001	2.94286100660031e-003,5.94635233763430e-003
2.42882882882883e+006	8.05959721685758e-001,-3.23390641601768e-001	3.88080556628484e-003,6.46781283203536e-003
2.43873873873874e+006	7.27359665560695e-001,-3.39020769181135e-001	5.45280668878611e-003,6.78041538362270e-003
2.44864864864865e+006	6.01036536481778e-001,-2.92307638148607e-001	7.97926927036443e-003,5.84615276297214e-003
2.45855855855856e+006	5.53457090459943e-001,-9.66798933765808e-002	8.93085819080114e-003,1.93359786753162e-003
2.46846846846847e+006	7.15056930860729e-001,4.71703887460041e-002	5.69886138278542e-003,-9.43407774920082e-004
2.47837837837838e+006	8.71479077149935e-001,-2.10475506429749e-002	2.57041845700129e-003,4.20951012859499e-004
2.48828828828829e+006	9.10419256437636e-001,-1.15302938326714e-001	1.79161487124728e-003,2.30605876653427e-003
2.49819819819820e+006	9.05760145382959e-001,-1.82044229686024e-001	1.88479709234082e-003,3.64088459372048e-003
2.50810810810811e+006	8.93609579211460e-001,-2.28656517995917e-001	2.12780841577080e-003,4.57313035991835e-003
2.51801801801802e+006	8.74103172303326e-001,-2.71461372450370e-001	2.51793655393348e-003,5.42922744900740e-003
2.52792792792793e+006	8.48175243134226e-001,-3.07547162287563e-001	3.03649513731549e-003,6.15094324575127e-003
2.53783783783784e+006	8.17870961389583e-001,-3.39007612867746e-001	3.64258077220833e-003,6.78015225735493e-003
