Freq.	V(1|1|1|a)	I(R129)
1.83423423423423e+006	9.11844364092778e-001,2.67510210846661e-001	1.76311271814445e-003,-5.35020421693321e-003
1.84414414414414e+006	9.16729039418657e-001,2.59233612092000e-001	1.66541921162687e-003,-5.18467224183999e-003
1.85405405405405e+006	9.21543090429396e-001,2.50327237325587e-001	1.56913819141209e-003,-5.00654474651174e-003
1.86396396396396e+006	9.26271002886641e-001,2.40486777870601e-001	1.47457994226718e-003,-4.80973555741202e-003
1.87387387387387e+006	9.30809366146872e-001,2.29161077287080e-001	1.38381267706257e-003,-4.58322154574161e-003
1.88378378378378e+006	9.34734134885941e-001,2.15231780465109e-001	1.30531730228117e-003,-4.30463560930219e-003
1.89369369369369e+006	9.36147265218879e-001,1.96188637247104e-001	1.27705469562242e-003,-3.92377274494208e-003
1.90360360360360e+006	9.24459947258520e-001,1.68211431795777e-001	1.51080105482959e-003,-3.36422863591554e-003
1.91351351351351e+006	8.76043734847862e-001,1.68963920289255e-001	2.47912530304276e-003,-3.37927840578510e-003
1.92342342342342e+006	8.82410929651228e-001,2.16556017584775e-001	2.35178140697544e-003,-4.33112035169549e-003
1.93333333333333e+006	9.17720448798346e-001,2.13317802991393e-001	1.64559102403308e-003,-4.26635605982786e-003
1.94324324324324e+006	9.33377652235418e-001,1.92217812777246e-001	1.33244695529165e-003,-3.84435625554493e-003
1.95315315315315e+006	9.35540175817495e-001,1.65566932155745e-001	1.28919648365009e-003,-3.31133864311490e-003
1.96306306306306e+006	9.24373708719688e-001,1.43212599170153e-001	1.51252582560625e-003,-2.86425198340306e-003
1.97297297297297e+006	8.91369357154722e-001,1.09662329897133e-001	2.17261285690556e-003,-2.19324659794266e-003
1.98288288288288e+006	8.11720579677156e-001,1.63743560623241e-001	3.76558840645688e-003,-3.27487121246482e-003
1.99279279279279e+006	8.70785863946432e-001,2.29578053617868e-001	2.58428272107137e-003,-4.59156107235737e-003
2.00270270270270e+006	9.14511309734328e-001,2.18848824200694e-001	1.70977380531344e-003,-4.37697648401387e-003
2.01261261261261e+006	9.34955211856043e-001,2.01468066097718e-001	1.30089576287914e-003,-4.02936132195436e-003
2.02252252252251e+006	9.46701445197417e-001,1.85431355700311e-001	1.06597109605165e-003,-3.70862711400621e-003
2.03243243243242e+006	9.54638644848341e-001,1.70558020392479e-001	9.07227103033168e-004,-3.41116040784958e-003
2.04234234234233e+006	9.60538541749680e-001,1.56119020240362e-001	7.89229165006402e-004,-3.12238040480724e-003
2.05225225225224e+006	9.65072930478575e-001,1.41394313732707e-001	6.98541390428506e-004,-2.82788627465414e-003
2.06216216216215e+006	9.68314072382808e-001,1.25523447540829e-001	6.33718552343838e-004,-2.51046895081658e-003
2.07207207207206e+006	9.69475520109760e-001,1.07136232090649e-001	6.10489597804802e-004,-2.14272464181297e-003
2.08198198198197e+006	9.64616766179724e-001,8.39749993430648e-002	7.07664676405522e-004,-1.67949998686130e-003
2.09189189189188e+006	9.37582018619042e-001,6.41022173379903e-002	1.24835962761916e-003,-1.28204434675981e-003
2.10180180180179e+006	9.19347044906282e-001,8.21742539234321e-002	1.61305910187435e-003,-1.64348507846864e-003
2.11171171171170e+006	9.26108404079721e-001,9.68756857533023e-002	1.47783191840558e-003,-1.93751371506605e-003
2.12162162162161e+006	9.50580728865344e-001,8.44343732567515e-002	9.88385422693126e-004,-1.68868746513503e-003
2.13153153153152e+006	9.45516794957431e-001,5.00966675909977e-002	1.08966410085138e-003,-1.00193335181995e-003
2.14144144144143e+006	8.92187089435567e-001,4.64142787371842e-002	2.15625821128867e-003,-9.28285574743685e-004
2.15135135135134e+006	9.12245330670911e-001,1.02184420730120e-001	1.75509338658178e-003,-2.04368841460239e-003
2.16126126126125e+006	9.50625752772389e-001,8.67425525657499e-002	9.87484944552211e-004,-1.73485105131500e-003
2.17117117117116e+006	9.57623120297501e-001,5.62883469360498e-002	8.47537594049974e-004,-1.12576693872100e-003
2.18108108108107e+006	9.42179703173363e-001,4.70922529371655e-002	1.15640593653274e-003,-9.41845058743309e-004
2.19099099099098e+006	9.56159866587125e-001,3.81692734660376e-002	8.76802668257499e-004,-7.63385469320752e-004
2.20090090090089e+006	9.47857631967837e-001,1.55765628886084e-002	1.04284736064326e-003,-3.11531257772168e-004
2.21081081081080e+006	9.30358272845617e-001,1.04719790944682e-002	1.39283454308765e-003,-2.09439581889364e-004
2.22072072072071e+006	9.34683601319095e-001,1.09223169791376e-002	1.30632797361810e-003,-2.18446339582753e-004
2.23063063063062e+006	9.33925872975451e-001,2.81439726851268e-003	1.32148254049098e-003,-5.62879453702535e-005
2.24054054054053e+006	9.34602432317568e-001,-4.12854763420889e-003	1.30795135364864e-003,8.25709526841779e-005
2.25045045045044e+006	9.29059580930461e-001,-3.08680142941243e-002	1.41880838139078e-003,6.17360285882486e-004
2.26036036036035e+006	8.96234350659372e-001,-3.47133694131956e-002	2.07531298681257e-003,6.94267388263912e-004
2.27027027027026e+006	8.74864754115901e-001,-6.85907094073149e-003	2.50270491768197e-003,1.37181418814630e-004
2.28018018018017e+006	9.11967701569845e-001,1.56752350018743e-002	1.76064596860310e-003,-3.13504700037485e-004
2.29009009009008e+006	9.30859288570052e-001,-1.34956229980027e-002	1.38281422859896e-003,2.69912459960053e-004
2.29999999999999e+006	9.22503149311059e-001,-1.93611475243228e-002	1.54993701377881e-003,3.87222950486456e-004
2.30990990990990e+006	9.38061578396722e-001,-4.10758534402823e-002	1.23876843206556e-003,8.21517068805646e-004
2.31981981981982e+006	9.19442069575239e-001,-8.08040649545185e-002	1.61115860849522e-003,1.61608129909037e-003
2.32972972972973e+006	8.49726567366582e-001,-6.96985572044658e-002	3.00546865266836e-003,1.39397114408932e-003
2.33963963963964e+006	8.76951327338159e-001,4.56824709737167e-003	2.46097345323682e-003,-9.13649419474333e-005
2.34954954954955e+006	9.36847177815663e-001,-9.97468981977652e-003	1.26305644368674e-003,1.99493796395530e-004
2.35945945945946e+006	9.50874029225862e-001,-4.44469474709778e-002	9.82519415482752e-004,8.88938949419555e-004
2.36936936936937e+006	9.60437933767677e-001,-7.10928366794563e-002	7.91241324646457e-004,1.42185673358913e-003
2.37927927927928e+006	9.60395378413749e-001,-1.02221554487967e-001	7.92092431725020e-004,2.04443108975935e-003
2.38918918918919e+006	9.54320790589517e-001,-1.30773225706622e-001	9.13584188209664e-004,2.61546451413244e-003
2.39909909909910e+006	9.44019326480130e-001,-1.59296304349656e-001	1.11961347039740e-003,3.18592608699312e-003
2.40900900900901e+006	9.28702326723096e-001,-1.88648075781321e-001	1.42595346553809e-003,3.77296151562643e-003
2.41891891891892e+006	9.05794116838509e-001,-2.19717044792780e-001	1.88411766322982e-003,4.39434089585559e-003
2.42882882882883e+006	8.69672892433823e-001,-2.52314325503937e-001	2.60654215132354e-003,5.04628651007874e-003
2.43873873873874e+006	8.07227007384387e-001,-2.80834677520111e-001	3.85545985231226e-003,5.61669355040222e-003
2.44864864864865e+006	6.96009801376549e-001,-2.68353345168434e-001	6.07980397246902e-003,5.36706690336868e-003
2.45855855855856e+006	6.16511410044101e-001,-9.95743527942555e-002	7.66977179911797e-003,1.99148705588511e-003
2.46846846846847e+006	7.84840071952375e-001,1.09190876012514e-002	4.30319856095249e-003,-2.18381752025028e-004
2.47837837837838e+006	8.88898529149119e-001,-6.74166836932884e-002	2.22202941701762e-003,1.34833367386577e-003
2.48828828828829e+006	9.04980127390723e-001,-1.45823224577997e-001	1.90039745218553e-003,2.91646449155994e-003
2.49819819819820e+006	8.95048339066688e-001,-2.04912023623369e-001	2.09903321866624e-003,4.09824047246738e-003
2.50810810810811e+006	8.71378044405376e-001,-2.55045252069445e-001	2.57243911189247e-003,5.10090504138891e-003
2.51801801801802e+006	8.37616567065050e-001,-2.97997376626158e-001	3.24766865869900e-003,5.95994753252316e-003
2.52792792792793e+006	7.94392395886609e-001,-3.35699668170344e-001	4.11215208226782e-003,6.71399336340689e-003
2.53783783783784e+006	7.40061300380168e-001,-3.68057209926275e-001	5.19877399239664e-003,7.36114419852551e-003
