Freq.	V(1|1|1|a)	I(R129)
1.81441441441441e+006	8.89448023534950e-001,2.99298120593125e-001	2.21103952930100e-003,-5.98596241186249e-003
1.82432432432432e+006	8.94933272171401e-001,2.91891017600068e-001	2.10133455657197e-003,-5.83782035200136e-003
1.83423423423423e+006	9.00309661010038e-001,2.84160943314968e-001	1.99380677979925e-003,-5.68321886629935e-003
1.84414414414414e+006	9.05615524390723e-001,2.75987884305894e-001	1.88768951218553e-003,-5.51975768611788e-003
1.85405405405405e+006	9.10875504474065e-001,2.67194851763966e-001	1.78248991051869e-003,-5.34389703527932e-003
1.86396396396396e+006	9.16092294552868e-001,2.57495973820738e-001	1.67815410894264e-003,-5.14991947641477e-003
1.87387387387387e+006	9.21206060110253e-001,2.46382497618103e-001	1.57587879779494e-003,-4.92764995236206e-003
1.88378378378378e+006	9.25929623368270e-001,2.32842585492959e-001	1.48140753263460e-003,-4.65685170985917e-003
1.89369369369369e+006	9.28963786496533e-001,2.14612423001871e-001	1.42072427006934e-003,-4.29224846003742e-003
1.90360360360360e+006	9.23178255885450e-001,1.86897063930850e-001	1.53643488229099e-003,-3.73794127861700e-003
1.91351351351351e+006	8.75263655354213e-001,1.66577048870373e-001	2.49472689291574e-003,-3.33154097740745e-003
1.92342342342342e+006	8.64873357354292e-001,2.29115653844596e-001	2.70253285291415e-003,-4.58231307689193e-003
1.93333333333333e+006	9.05984071136632e-001,2.29547142070312e-001	1.88031857726735e-003,-4.59094284140624e-003
1.94324324324324e+006	9.24539005641454e-001,2.07997157076739e-001	1.50921988717091e-003,-4.15994314153477e-003
1.95315315315315e+006	9.30558004421963e-001,1.78707282515272e-001	1.38883991156075e-003,-3.57414565030544e-003
1.96306306306306e+006	9.13957634953814e-001,1.36769110769863e-001	1.72084730092373e-003,-2.73538221539727e-003
1.97297297297297e+006	8.27152750806459e-001,1.25147059297733e-001	3.45694498387082e-003,-2.50294118595466e-003
1.98288288288288e+006	8.25524883300536e-001,2.35272674902545e-001	3.48950233398928e-003,-4.70545349805091e-003
1.99279279279279e+006	8.87859379452278e-001,2.45186068545327e-001	2.24281241095444e-003,-4.90372137090654e-003
2.00270270270270e+006	9.17031280418133e-001,2.29345020840089e-001	1.65937439163734e-003,-4.58690041680179e-003
2.01261261261261e+006	9.32611170103938e-001,2.13319236831258e-001	1.34777659792123e-003,-4.26638473662517e-003
2.02252252252251e+006	9.42696899327420e-001,1.98687623875035e-001	1.14606201345160e-003,-3.97375247750070e-003
2.03243243243242e+006	9.50115981125333e-001,1.84946535135134e-001	9.97680377493329e-004,-3.69893070270269e-003
2.04234234234233e+006	9.56010102118909e-001,1.71543178686842e-001	8.79797957621826e-004,-3.43086357373684e-003
2.05225225225224e+006	9.60875938322447e-001,1.57984288326956e-001	7.82481233551056e-004,-3.15968576653911e-003
2.06216216216215e+006	9.64875814802123e-001,1.43734771869295e-001	7.02483703957530e-004,-2.87469543738590e-003
2.07207207207206e+006	9.67840206787984e-001,1.28033429977696e-001	6.43195864240325e-004,-2.56066859955393e-003
2.08198198198197e+006	9.68808300273664e-001,1.09521600077161e-001	6.23833994526721e-004,-2.19043200154322e-003
2.09189189189188e+006	9.63437404967027e-001,8.58247419876680e-002	7.31251900659460e-004,-1.71649483975336e-003
2.10180180180179e+006	9.33140027637210e-001,6.55603063797949e-002	1.33719944725581e-003,-1.31120612759590e-003
2.11171171171170e+006	9.17370464342367e-001,1.01136709021110e-001	1.65259071315266e-003,-2.02273418042220e-003
2.12162162162161e+006	9.49693506671717e-001,9.39675448101952e-002	1.00612986656565e-003,-1.87935089620390e-003
2.13153153153152e+006	9.50172732121197e-001,6.09323464917111e-002	9.96545357576064e-004,-1.21864692983422e-003
2.14144144144143e+006	9.07152612943890e-001,4.42257936202652e-002	1.85694774112220e-003,-8.84515872405305e-004
2.15135135135134e+006	9.12715061113205e-001,9.21635395472097e-002	1.74569877773591e-003,-1.84327079094419e-003
2.16126126126125e+006	9.34138516119903e-001,7.67889496431137e-002	1.31722967760193e-003,-1.53577899286227e-003
2.17117117117116e+006	9.39352402287750e-001,7.81730686678944e-002	1.21295195424501e-003,-1.56346137335789e-003
2.18108108108107e+006	9.59575708854120e-001,5.63723272615499e-002	8.08485822917597e-004,-1.12744654523100e-003
2.19099099099098e+006	9.51547978582520e-001,2.94414125474267e-002	9.69040428349590e-004,-5.88828250948534e-004
2.20090090090089e+006	9.51830204170459e-001,2.19158686250028e-002	9.63395916590826e-004,-4.38317372500056e-004
2.21081081081080e+006	9.43582345017505e-001,-1.08090908047960e-002	1.12835309964990e-003,2.16181816095920e-004
2.22072072072071e+006	8.95400559615315e-001,-2.42892762702611e-002	2.09198880769369e-003,4.85785525405221e-004
2.23063063063062e+006	8.99730657524381e-001,3.14113449002333e-002	2.00538684951237e-003,-6.28226898004665e-004
2.24054054054053e+006	9.33250565815749e-001,-1.27431044953457e-003	1.33498868368502e-003,2.54862089906914e-005
2.25045045045044e+006	8.95438041315944e-001,-4.24444534433023e-002	2.09123917368112e-003,8.48889068866047e-004
2.26036036036035e+006	8.52625781089831e-001,2.48301637495048e-002	2.94748437820339e-003,-4.96603274990096e-004
2.27027027027026e+006	9.18670401218933e-001,3.20320743537169e-002	1.62659197562134e-003,-6.40641487074338e-004
2.28018018018017e+006	9.33070296533661e-001,-9.00783379019069e-003	1.33859406932678e-003,1.80156675803814e-004
2.29009009009008e+006	9.11883597401618e-001,-1.79515933599445e-002	1.76232805196764e-003,3.59031867198890e-004
2.29999999999999e+006	9.34966468728896e-001,-3.11539988235344e-002	1.30067062542208e-003,6.23079976470689e-004
